,center,gridID,num_establishments,num_liquor_stores,num_restaurants,num_stores,num_bars
20876,"[40.755058521252174, -73.71653739768924]",55983,2,0,0,0,0
20877,"[40.75362408407414, -73.71653739768924]",55984,0,0,0,0,0
20878,"[40.75362408407414, -73.71464379005303]",56213,2,0,0,0,0
20879,"[40.752189615947664, -73.71464379005303]",56214,1,0,0,0,0
20880,"[40.752189615947664, -73.7127501824168]",56443,1,0,0,0,0
20881,"[40.75362408407414, -73.7127501824168]",56442,0,0,0,0,0
20882,"[40.755058521252174, -73.7127501824168]",56441,0,0,0,0,0
20883,"[40.75649292748156, -73.7127501824168]",56440,1,0,0,0,0
20884,"[40.75362408407414, -73.71085657478056]",56671,1,0,0,0,0
20885,"[40.755058521252174, -73.71085657478056]",56670,0,0,0,0,0
20886,"[40.75362408407414, -73.70896296714434]",56900,200,0,0,12,0
20887,"[40.755058521252174, -73.70896296714434]",56899,46,0,0,2,0
20888,"[40.75362408407414, -73.70706935950811]",57129,200,0,0,7,0
20889,"[40.752189615947664, -73.70896296714434]",56901,2,0,0,0,0
20890,"[40.752189615947664, -73.70706935950811]",57130,200,0,0,0,0
20891,"[40.750755116872966, -73.70706935950811]",57131,6,0,0,0,0
20892,"[40.750755116872966, -73.70896296714434]",56902,10,0,0,0,0
20893,"[40.750755116872966, -73.71085657478056]",56673,178,0,0,0,0
20894,"[40.752189615947664, -73.71085657478056]",56672,1,0,0,0,0
20895,"[40.7493205868503, -73.70896296714434]",56903,15,0,1,2,0
20896,"[40.7493205868503, -73.71085657478056]",56674,11,0,0,0,0
20897,"[40.74788602587986, -73.71085657478056]",56675,25,0,0,0,0
20898,"[40.74788602587986, -73.70896296714434]",56904,15,0,0,0,0
20899,"[40.74645143396191, -73.70896296714434]",56905,2,0,0,0,0
20900,"[40.74645143396191, -73.70706935950811]",57134,2,0,0,0,0
20901,"[40.74788602587986, -73.70706935950811]",57133,4,0,0,1,0
20902,"[40.7493205868503, -73.70706935950811]",57132,14,0,3,2,0
20903,"[40.74788602587986, -73.70517575187188]",57362,1,0,0,0,0
20904,"[40.7493205868503, -73.70328214423566]",57590,0,0,0,0,0
20905,"[40.74788602587986, -73.70328214423566]",57591,1,0,0,0,0
20906,"[40.7493205868503, -73.70517575187188]",57361,1,0,0,0,0
20907,"[40.74645143396191, -73.70517575187188]",57363,2,0,0,0,0
20908,"[40.74645143396191, -73.70328214423566]",57592,4,0,0,0,0
20909,"[40.750755116872966, -73.70328214423566]",57589,6,0,0,0,0
20910,"[40.750755116872966, -73.70517575187188]",57360,9,0,0,0,0
20911,"[40.752189615947664, -73.70517575187188]",57359,6,0,0,1,0
20912,"[40.70052815368862, -73.72789904350661]",54647,0,0,0,0,0
20913,"[40.69909254063308, -73.72789904350661]",54648,34,0,0,2,0
20914,"[40.70339928697998, -73.72789904350661]",54645,0,0,0,0,0
20915,"[40.70196373580433, -73.72789904350661]",54646,3,0,0,0,0
20916,"[40.70339928697998, -73.72979265114284]",54416,2,0,0,0,0
20917,"[40.70196373580433, -73.72979265114284]",54417,3,0,0,0,0
20918,"[40.70052815368862, -73.72979265114284]",54418,2,0,0,0,0
20919,"[40.69909254063308, -73.72979265114284]",54419,5,0,0,0,0
20920,"[40.69909254063308, -73.73168625877906]",54190,3,0,0,0,0
20921,"[40.70196373580433, -73.73168625877906]",54188,4,0,0,0,0
20922,"[40.70052815368862, -73.73168625877906]",54189,1,0,0,0,0
20923,"[40.70196373580433, -73.7335798664153]",53959,5,0,0,0,0
20924,"[40.70052815368862, -73.7335798664153]",53960,3,0,0,1,0
20925,"[40.69909254063308, -73.7335798664153]",53961,1,0,0,0,0
20926,"[40.69909254063308, -73.7354734740515]",53732,1,0,0,0,0
20927,"[40.70052815368862, -73.7354734740515]",53731,3,0,0,1,0
20928,"[40.70196373580433, -73.7354734740515]",53730,6,0,0,0,0
20929,"[40.70339928697998, -73.7335798664153]",53958,3,0,0,0,0
20930,"[40.70339928697998, -73.7354734740515]",53729,7,0,0,1,0
20931,"[40.704834807215335, -73.7354734740515]",53728,3,0,0,0,0
20932,"[40.704834807215335, -73.7335798664153]",53957,3,0,0,0,0
20933,"[40.704834807215335, -73.73168625877906]",54186,4,0,0,0,0
20934,"[40.70339928697998, -73.73168625877906]",54187,5,0,0,0,0
20935,"[40.704834807215335, -73.72979265114284]",54415,2,0,0,1,0
20936,"[40.70627029651016, -73.73168625877906]",54185,2,0,0,0,0
20937,"[40.70627029651016, -73.72979265114284]",54414,5,0,0,0,0
20938,"[40.70627029651016, -73.7335798664153]",53956,0,0,0,0,0
20939,"[40.70627029651016, -73.7354734740515]",53727,5,0,0,0,0
20940,"[40.70770575486424, -73.7354734740515]",53726,1,0,0,0,0
20941,"[40.70770575486424, -73.7335798664153]",53955,1,0,0,0,0
20942,"[40.7091411822773, -73.7335798664153]",53954,6,0,0,1,1
20943,"[40.7091411822773, -73.7354734740515]",53725,4,0,0,0,1
20944,"[40.710576578749134, -73.7354734740515]",53724,1,0,0,0,0
20945,"[40.7091411822773, -73.73168625877906]",54183,3,0,0,0,0
20946,"[40.70770575486424, -73.73168625877906]",54184,2,0,0,0,0
20947,"[40.70770575486424, -73.72979265114284]",54413,3,0,0,0,0
20948,"[40.7091411822773, -73.72979265114284]",54412,2,0,0,0,0
20949,"[40.7091411822773, -73.72789904350661]",54641,0,0,0,0,0
20950,"[40.70770575486424, -73.72789904350661]",54642,0,0,0,0,0
20951,"[40.70627029651016, -73.72789904350661]",54643,0,0,0,0,0
20952,"[40.704834807215335, -73.72789904350661]",54644,0,0,0,0,0
20953,"[40.710576578749134, -73.72979265114284]",54411,1,0,0,0,0
20954,"[40.71201194427951, -73.72979265114284]",54410,16,1,0,2,1
20955,"[40.71344727886817, -73.72979265114284]",54409,1,0,0,0,0
20956,"[40.716317855219486, -73.72979265114284]",54407,3,0,0,0,0
20957,"[40.714882582514896, -73.72979265114284]",54408,6,0,0,0,0
20958,"[40.71344727886817, -73.73168625877906]",54180,6,0,0,0,0
20959,"[40.716317855219486, -73.7335798664153]",53949,2,0,0,0,0
20960,"[40.714882582514896, -73.7335798664153]",53950,3,0,0,1,0
20961,"[40.714882582514896, -73.73168625877906]",54179,2,0,0,0,0
20962,"[40.716317855219486, -73.73168625877906]",54178,2,0,0,0,0
20963,"[40.717753096981646, -73.73168625877906]",54177,4,0,0,0,0
20964,"[40.717753096981646, -73.7335798664153]",53948,4,0,0,0,0
20965,"[40.717753096981646, -73.7354734740515]",53719,65,0,9,8,1
20966,"[40.716317855219486, -73.7354734740515]",53720,22,0,0,3,0
20967,"[40.714882582514896, -73.7354734740515]",53721,13,0,0,1,0
20968,"[40.71201194427951, -73.7354734740515]",53723,21,0,2,5,0
20969,"[40.71344727886817, -73.7354734740515]",53722,64,0,7,19,0
20970,"[40.71344727886817, -73.7335798664153]",53951,30,0,2,10,0
20971,"[40.71201194427951, -73.7335798664153]",53952,32,0,2,7,0
20972,"[40.71201194427951, -73.73168625877906]",54181,30,1,0,2,1
20973,"[40.710576578749134, -73.7335798664153]",53953,5,0,0,2,0
20974,"[40.710576578749134, -73.73168625877906]",54182,6,0,0,0,0
20975,"[40.710576578749134, -73.73736708168774]",53495,4,0,0,0,0
20976,"[40.71201194427951, -73.73736708168774]",53494,8,0,0,2,0
20977,"[40.71344727886817, -73.73926068932397]",53264,10,0,0,2,0
20978,"[40.71201194427951, -73.73926068932397]",53265,7,0,0,0,0
20979,"[40.710576578749134, -73.73926068932397]",53266,5,0,0,1,0
20980,"[40.710576578749134, -73.74115429696019]",53037,9,0,0,1,0
20981,"[40.71201194427951, -73.74115429696019]",53036,3,0,1,1,0
20982,"[40.71344727886817, -73.74115429696019]",53035,3,0,1,0,0
20983,"[40.714882582514896, -73.73926068932397]",53263,13,0,1,1,0
20984,"[40.714882582514896, -73.74115429696019]",53034,28,0,0,6,0
20985,"[40.716317855219486, -73.74115429696019]",53033,46,0,0,13,0
20986,"[40.714882582514896, -73.73736708168774]",53492,9,0,1,2,0
20987,"[40.71344727886817, -73.73736708168774]",53493,35,0,2,9,0
20988,"[40.716317855219486, -73.73926068932397]",53262,29,0,0,4,0
20989,"[40.716317855219486, -73.73736708168774]",53491,16,0,0,3,0
20990,"[40.717753096981646, -73.73926068932397]",53261,84,1,8,12,1
20991,"[40.717753096981646, -73.73736708168774]",53490,81,0,11,15,2
20992,"[40.71918830780118, -73.73926068932397]",53260,8,0,0,0,0
20993,"[40.717753096981646, -73.74115429696019]",53032,48,0,2,11,0
20994,"[40.71918830780118, -73.74115429696019]",53031,2,0,0,1,0
20995,"[40.716317855219486, -73.74304790459642]",52804,59,0,3,8,1
20996,"[40.717753096981646, -73.74494151223266]",52574,2,0,0,0,0
20997,"[40.716317855219486, -73.74494151223266]",52575,63,1,2,16,0
20998,"[40.717753096981646, -73.74304790459642]",52803,35,0,0,2,1
20999,"[40.71918830780118, -73.74494151223266]",52573,3,0,0,1,0
21000,"[40.71918830780118, -73.74304790459642]",52802,1,0,0,0,0
21001,"[40.71918830780118, -73.74683511986888]",52344,4,0,0,0,0
21002,"[40.717753096981646, -73.74683511986888]",52345,3,0,0,0,0
21003,"[40.716317855219486, -73.74683511986888]",52346,61,1,3,13,0
21004,"[40.71344727886817, -73.74683511986888]",52348,4,1,0,2,0
21005,"[40.714882582514896, -73.74683511986888]",52347,31,0,2,8,0
21006,"[40.714882582514896, -73.74494151223266]",52576,25,0,0,5,0
21007,"[40.71344727886817, -73.74494151223266]",52577,11,0,0,3,0
21008,"[40.714882582514896, -73.74304790459642]",52805,22,0,0,4,0
21009,"[40.71344727886817, -73.74304790459642]",52806,3,0,0,0,0
21010,"[40.71201194427951, -73.74494151223266]",52578,1,0,0,0,0
21011,"[40.71201194427951, -73.74304790459642]",52807,2,0,0,1,0
21012,"[40.710576578749134, -73.74304790459642]",52808,5,0,0,1,0
21013,"[40.710576578749134, -73.74494151223266]",52579,4,0,0,0,0
21014,"[40.71201194427951, -73.74683511986888]",52349,3,0,0,0,0
21015,"[40.710576578749134, -73.74683511986888]",52350,3,0,0,0,0
21016,"[40.7091411822773, -73.74683511986888]",52351,8,0,0,1,0
21017,"[40.7091411822773, -73.74494151223266]",52580,6,0,0,0,0
21018,"[40.70627029651016, -73.74683511986888]",52353,2,0,0,0,0
21019,"[40.70770575486424, -73.74683511986888]",52352,3,0,0,0,0
21020,"[40.70770575486424, -73.74494151223266]",52581,2,0,0,0,0
21021,"[40.70627029651016, -73.74494151223266]",52582,3,0,0,1,0
21022,"[40.7091411822773, -73.74304790459642]",52809,4,0,0,0,0
21023,"[40.70627029651016, -73.74304790459642]",52811,4,0,0,1,0
21024,"[40.70770575486424, -73.74304790459642]",52810,7,0,0,1,0
21025,"[40.70770575486424, -73.74115429696019]",53039,4,0,0,1,0
21026,"[40.70627029651016, -73.74115429696019]",53040,7,1,0,2,0
21027,"[40.7091411822773, -73.74115429696019]",53038,1,0,0,0,0
21028,"[40.7091411822773, -73.73926068932397]",53267,7,0,0,1,0
21029,"[40.70770575486424, -73.73926068932397]",53268,11,0,0,2,0
21030,"[40.7091411822773, -73.73736708168774]",53496,8,0,0,2,0
21031,"[40.70770575486424, -73.73736708168774]",53497,7,0,0,2,0
21032,"[40.70627029651016, -73.73926068932397]",53269,24,1,3,4,0
21033,"[40.70627029651016, -73.73736708168774]",53498,5,0,0,0,0
21034,"[40.704834807215335, -73.73736708168774]",53499,5,0,0,0,0
21035,"[40.704834807215335, -73.73926068932397]",53270,41,0,6,3,0
21036,"[40.704834807215335, -73.74115429696019]",53041,23,0,1,1,0
21037,"[40.70339928697998, -73.74115429696019]",53042,12,0,1,3,0
21038,"[40.70339928697998, -73.73926068932397]",53271,7,0,0,3,0
21039,"[40.70339928697998, -73.73736708168774]",53500,2,0,0,0,0
21040,"[40.70196373580433, -73.73736708168774]",53501,5,0,0,0,0
21041,"[40.70196373580433, -73.73926068932397]",53272,3,0,0,1,0
21042,"[40.70052815368862, -73.73736708168774]",53502,2,0,0,0,0
21043,"[40.70052815368862, -73.73926068932397]",53273,1,0,0,0,0
21044,"[40.70052815368862, -73.74115429696019]",53044,4,0,0,0,0
21045,"[40.70196373580433, -73.74115429696019]",53043,8,0,0,0,0
21046,"[40.70052815368862, -73.74304790459642]",52815,3,0,0,1,0
21047,"[40.70196373580433, -73.74494151223266]",52585,13,1,0,3,0
21048,"[40.70052815368862, -73.74494151223266]",52586,3,0,0,0,0
21049,"[40.70196373580433, -73.74304790459642]",52814,9,0,0,1,0
21050,"[40.70339928697998, -73.74494151223266]",52584,10,1,0,2,0
21051,"[40.70339928697998, -73.74304790459642]",52813,12,0,0,1,0
21052,"[40.704834807215335, -73.74304790459642]",52812,2,0,0,0,0
21053,"[40.704834807215335, -73.74494151223266]",52583,3,0,0,0,0
21054,"[40.70339928697998, -73.74683511986888]",52355,0,0,0,0,0
21055,"[40.704834807215335, -73.74683511986888]",52354,1,0,0,1,0
21056,"[40.70196373580433, -73.74683511986888]",52356,5,0,0,0,0
21057,"[40.69909254063308, -73.74683511986888]",52358,6,0,0,0,0
21058,"[40.70052815368862, -73.74683511986888]",52357,1,0,0,0,0
21059,"[40.69909254063308, -73.74494151223266]",52587,3,0,0,0,0
21060,"[40.69909254063308, -73.74304790459642]",52816,5,0,0,0,0
21061,"[40.69909254063308, -73.74115429696019]",53045,4,0,0,0,0
21062,"[40.69765689663795, -73.74115429696019]",53046,5,0,0,1,0
21063,"[40.69765689663795, -73.74494151223266]",52588,4,0,0,1,0
21064,"[40.69765689663795, -73.74304790459642]",52817,14,0,2,0,0
21065,"[40.69622122170347, -73.74304790459642]",52818,32,0,7,5,0
21066,"[40.69622122170347, -73.74115429696019]",53047,17,0,2,1,0
21067,"[40.69622122170347, -73.74494151223266]",52589,29,0,1,8,0
21068,"[40.69622122170347, -73.74683511986888]",52360,58,0,4,13,0
21069,"[40.69765689663795, -73.74683511986888]",52359,20,0,0,1,0
21070,"[40.69478551582986, -73.74494151223266]",52590,3,0,0,0,0
21071,"[40.69478551582986, -73.74683511986888]",52361,21,0,0,4,0
21072,"[40.69334977901736, -73.74683511986888]",52362,0,0,0,0,0
21073,"[40.69334977901736, -73.74494151223266]",52591,11,0,0,0,0
21074,"[40.69191401126621, -73.74683511986888]",52363,5,0,0,1,0
21075,"[40.69191401126621, -73.74494151223266]",52592,8,0,0,2,0
21076,"[40.69334977901736, -73.74304790459642]",52820,1,0,0,0,0
21077,"[40.69047821257662, -73.74304790459642]",52822,4,0,0,1,0
21078,"[40.69191401126621, -73.74304790459642]",52821,1,0,0,1,0
21079,"[40.69191401126621, -73.74115429696019]",53050,3,0,0,1,0
21080,"[40.69047821257662, -73.74115429696019]",53051,2,0,0,0,0
21081,"[40.69334977901736, -73.74115429696019]",53049,4,0,0,0,0
21082,"[40.69478551582986, -73.74115429696019]",53048,29,0,0,3,0
21083,"[40.69478551582986, -73.74304790459642]",52819,4,0,0,1,0
21084,"[40.69622122170347, -73.73926068932397]",53276,3,0,0,0,0
21085,"[40.69478551582986, -73.73926068932397]",53277,57,1,3,13,0
21086,"[40.69334977901736, -73.73926068932397]",53278,9,0,0,3,0
21087,"[40.69191401126621, -73.73926068932397]",53279,5,0,0,2,0
21088,"[40.69047821257662, -73.73926068932397]",53280,4,0,0,1,0
21089,"[40.69334977901736, -73.73736708168774]",53507,33,0,2,8,1
21090,"[40.69047821257662, -73.73736708168774]",53509,0,0,0,0,0
21091,"[40.69191401126621, -73.73736708168774]",53508,3,0,0,1,0
21092,"[40.69191401126621, -73.7354734740515]",53737,2,0,0,0,0
21093,"[40.69047821257662, -73.7354734740515]",53738,0,0,0,0,0
21094,"[40.69334977901736, -73.7354734740515]",53736,68,0,1,10,0
21095,"[40.69478551582986, -73.73736708168774]",53506,48,0,4,13,1
21096,"[40.69478551582986, -73.7354734740515]",53735,29,0,0,4,0
21097,"[40.69622122170347, -73.7354734740515]",53734,0,0,0,0,0
21098,"[40.69765689663795, -73.73736708168774]",53504,3,0,0,0,0
21099,"[40.69765689663795, -73.7354734740515]",53733,0,0,0,0,0
21100,"[40.69622122170347, -73.73736708168774]",53505,2,0,0,0,0
21101,"[40.69765689663795, -73.73926068932397]",53275,4,0,0,0,0
21102,"[40.69909254063308, -73.73926068932397]",53274,2,0,0,0,0
21103,"[40.69909254063308, -73.73736708168774]",53503,4,0,0,0,0
21104,"[40.69765689663795, -73.7335798664153]",53962,0,0,0,0,0
21105,"[40.69622122170347, -73.7335798664153]",53963,2,0,0,0,0
21106,"[40.69478551582986, -73.7335798664153]",53964,1,0,0,0,0
21107,"[40.69765689663795, -73.73168625877906]",54191,4,0,0,0,0
21108,"[40.69478551582986, -73.73168625877906]",54193,0,0,0,0,0
21109,"[40.69622122170347, -73.73168625877906]",54192,0,0,0,0,0
21110,"[40.69622122170347, -73.72979265114284]",54421,1,0,0,0,0
21111,"[40.69478551582986, -73.72979265114284]",54422,2,0,0,0,0
21112,"[40.69765689663795, -73.72979265114284]",54420,1,0,0,0,0
21113,"[40.69622122170347, -73.72789904350661]",54650,1,0,0,0,0
21114,"[40.69765689663795, -73.72789904350661]",54649,34,0,0,2,0
21115,"[40.69478551582986, -73.72789904350661]",54651,1,0,0,0,0
21116,"[40.69334977901736, -73.72789904350661]",54652,0,0,0,0,0
21117,"[40.69334977901736, -73.72979265114284]",54423,2,0,0,0,0
21118,"[40.69191401126621, -73.72979265114284]",54424,16,0,1,2,0
21119,"[40.69191401126621, -73.72789904350661]",54653,0,0,0,0,0
21120,"[40.69047821257662, -73.72789904350661]",54654,16,0,2,3,0
21121,"[40.68904238294887, -73.72789904350661]",54655,2,0,0,0,0
21122,"[40.69047821257662, -73.72979265114284]",54425,11,0,0,0,0
21123,"[40.68904238294887, -73.72979265114284]",54426,7,0,0,0,0
21124,"[40.68904238294887, -73.73168625877906]",54197,4,0,0,1,0
21125,"[40.69047821257662, -73.7335798664153]",53967,1,0,0,0,0
21126,"[40.68904238294887, -73.7335798664153]",53968,4,0,0,0,0
21127,"[40.69047821257662, -73.73168625877906]",54196,0,0,0,0,0
21128,"[40.69191401126621, -73.7335798664153]",53966,13,0,0,0,0
21129,"[40.69191401126621, -73.73168625877906]",54195,30,0,1,3,0
21130,"[40.69334977901736, -73.73168625877906]",54194,38,0,1,6,0
21131,"[40.69334977901736, -73.7335798664153]",53965,37,0,3,5,0
21132,"[40.68904238294887, -73.7354734740515]",53739,3,0,0,0,0
21133,"[40.68760652238317, -73.7354734740515]",53740,2,0,0,0,0
21134,"[40.68760652238317, -73.7335798664153]",53969,3,0,0,0,0
21135,"[40.68473470843886, -73.7354734740515]",53742,0,0,0,0,0
21136,"[40.686170630879744, -73.7354734740515]",53741,0,0,0,0,0
21137,"[40.686170630879744, -73.7335798664153]",53970,3,0,0,0,0
21138,"[40.68473470843886, -73.7335798664153]",53971,2,0,0,1,0
21139,"[40.68760652238317, -73.73168625877906]",54198,4,0,0,1,0
21140,"[40.68473470843886, -73.73168625877906]",54200,2,0,0,0,0
21141,"[40.686170630879744, -73.73168625877906]",54199,2,0,0,0,0
21142,"[40.686170630879744, -73.72979265114284]",54428,3,0,0,0,0
21143,"[40.68473470843886, -73.72979265114284]",54429,5,0,0,0,0
21144,"[40.68760652238317, -73.72979265114284]",54427,4,0,0,0,0
21145,"[40.686170630879744, -73.72789904350661]",54657,3,0,0,0,0
21146,"[40.68760652238317, -73.72789904350661]",54656,1,0,0,0,0
21147,"[40.68473470843886, -73.72789904350661]",54658,3,0,0,0,0
21148,"[40.68329875506073, -73.72789904350661]",54659,1,0,0,0,0
21149,"[40.68329875506073, -73.72979265114284]",54430,3,0,0,0,0
21150,"[40.68186277074555, -73.72979265114284]",54431,2,0,0,0,0
21151,"[40.68186277074555, -73.72789904350661]",54660,1,0,0,0,0
21152,"[40.68042675549365, -73.72789904350661]",54661,1,0,0,0,0
21153,"[40.6789907093052, -73.72789904350661]",54662,5,0,0,2,0
21154,"[40.68042675549365, -73.72979265114284]",54432,4,0,0,0,0
21155,"[40.6789907093052, -73.72979265114284]",54433,4,0,0,1,0
21156,"[40.6789907093052, -73.73168625877906]",54204,0,0,0,0,0
21157,"[40.68042675549365, -73.7335798664153]",53974,4,0,0,0,0
21158,"[40.68042675549365, -73.73168625877906]",54203,3,0,0,0,0
21159,"[40.68186277074555, -73.7335798664153]",53973,3,0,0,0,0
21160,"[40.68186277074555, -73.73168625877906]",54202,1,0,0,0,0
21161,"[40.68329875506073, -73.73168625877906]",54201,0,0,0,0,0
21162,"[40.68329875506073, -73.7335798664153]",53972,1,0,0,1,0
21163,"[40.68186277074555, -73.7354734740515]",53744,1,0,0,0,0
21164,"[40.68329875506073, -73.7354734740515]",53743,1,0,0,0,0
21165,"[40.68042675549365, -73.7354734740515]",53745,0,0,0,0,0
21166,"[40.68042675549365, -73.73736708168774]",53516,1,0,0,0,0
21167,"[40.68329875506073, -73.73736708168774]",53514,0,0,0,0,0
21168,"[40.68186277074555, -73.73736708168774]",53515,5,0,0,1,0
21169,"[40.68329875506073, -73.73926068932397]",53285,3,0,0,0,0
21170,"[40.68186277074555, -73.73926068932397]",53286,12,0,0,2,0
21171,"[40.68042675549365, -73.73926068932397]",53287,4,0,0,0,0
21172,"[40.68042675549365, -73.74115429696019]",53058,4,0,0,0,0
21173,"[40.68186277074555, -73.74115429696019]",53057,6,0,0,2,0
21174,"[40.68329875506073, -73.74115429696019]",53056,2,0,0,1,0
21175,"[40.68473470843886, -73.73926068932397]",53284,1,0,0,0,0
21176,"[40.68473470843886, -73.74115429696019]",53055,0,0,0,0,0
21177,"[40.686170630879744, -73.74115429696019]",53054,0,0,0,0,0
21178,"[40.686170630879744, -73.73926068932397]",53283,1,0,0,0,0
21179,"[40.686170630879744, -73.73736708168774]",53512,1,0,0,0,0
21180,"[40.68473470843886, -73.73736708168774]",53513,0,0,0,0,0
21181,"[40.68760652238317, -73.73926068932397]",53282,2,0,0,1,0
21182,"[40.68760652238317, -73.73736708168774]",53511,1,0,0,0,0
21183,"[40.68904238294887, -73.73736708168774]",53510,3,0,0,0,0
21184,"[40.68904238294887, -73.73926068932397]",53281,4,0,0,1,0
21185,"[40.68760652238317, -73.74115429696019]",53053,1,0,0,0,0
21186,"[40.68904238294887, -73.74115429696019]",53052,4,0,0,0,0
21187,"[40.686170630879744, -73.74304790459642]",52825,0,0,0,0,0
21188,"[40.68760652238317, -73.74494151223266]",52595,0,0,0,0,0
21189,"[40.686170630879744, -73.74494151223266]",52596,0,0,0,0,0
